# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_truncation	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_truncation	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_canonical_start_codon	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
jgi.p|Rhisto1|747336	gene_2373	mRNA_2373	protein_coding	4	3	17	56	0	0	0	0	0	1	3	7	5	23	0	4	0	0	1	0	0	0	0	0	0	0	0	0	3	33
jgi.p|Rhisto1|747341	gene_2379	mRNA_2379	protein_coding	0	0	0	149	0	0	0	0	0	0	0	0	0	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	68
jgi.p|Rhisto1|747343	gene_2383	mRNA_2383	protein_coding	2	0	0	130	0	3	0	0	0	0	0	0	0	67	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60
jgi.p|Rhisto1|747350	gene_2391	mRNA_2391	protein_coding	2	0	1	134	0	0	0	0	1	0	0	1	0	71	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	62
jgi.p|Rhisto1|747353	gene_2396	mRNA_2396	protein_coding	1	1	1	142	0	0	0	0	2	0	0	0	0	61	0	1	0	6	1	0	0	0	0	1	0	0	0	0	1	73
jgi.p|Rhisto1|747356	gene_2399	mRNA_2399	protein_coding	0	4	2	130	0	0	0	0	0	0	0	0	0	69	0	0	0	4	2	0	0	0	0	4	0	0	0	0	0	61
jgi.p|Rhisto1|747402	gene_2452	mRNA_2452	protein_coding	0	1	1	78	0	7	0	0	0	0	0	0	0	35	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	33
jgi.p|Rhisto1|747406	gene_2456	mRNA_2456	protein_coding	2	3	10	68	0	0	0	0	0	0	0	0	0	25	0	2	0	5	10	0	0	0	0	0	0	0	0	0	3	38
jgi.p|Rhisto1|747421	gene_2474	mRNA_2474	protein_coding	0	1	0	36	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	17
jgi.p|Rhisto1|747447	gene_2508	mRNA_2508	protein_coding	0	0	2	65	0	1	0	0	0	0	0	0	0	23	0	0	0	10	2	0	0	0	0	1	0	0	0	0	0	31
jgi.p|Rhisto1|747496	gene_2574	mRNA_2574	protein_coding	0	0	0	135	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71
jgi.p|Rhisto1|747503	gene_2584	mRNA_2584	protein_coding	1	0	1	60	0	0	0	0	3	0	0	0	0	21	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	34
jgi.p|Rhisto1|747519	gene_2604	mRNA_2604	protein_coding	0	1	2	87	0	0	1	0	2	0	0	0	0	26	0	0	0	13	2	0	0	0	0	1	0	0	0	0	0	46
jgi.p|Rhisto1|747538	gene_2627	mRNA_2627	protein_coding	2	0	2	75	0	0	0	0	0	0	0	0	0	1	0	2	0	14	2	0	0	0	0	0	0	0	0	0	0	60
jgi.p|Rhisto1|747549	gene_2641	mRNA_2641	protein_coding	2	3	0	138	0	0	0	0	0	0	0	0	0	61	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	74
jgi.p|Rhisto1|747581	gene_2688	mRNA_2688	protein_coding	0	1	0	57	0	0	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	29
jgi.p|Rhisto1|747590	gene_2700	mRNA_2700	protein_coding	0	4	3	97	0	4	1	0	3	0	0	0	0	20	0	0	0	10	3	0	0	0	0	2	0	0	0	0	1	62
jgi.p|Rhisto1|747600	gene_2712	mRNA_2712	protein_coding	2	3	5	113	0	0	0	0	1	1	0	0	2	53	0	2	0	7	2	0	0	0	0	0	2	0	0	0	3	52
jgi.p|Rhisto1|747633	gene_2760	mRNA_2760	protein_coding	0	0	1	128	0	3	0	0	1	0	0	0	0	78	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	46
jgi.p|Rhisto1|747650	gene_2779	mRNA_2779	protein_coding	1	1	0	33	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	15
jgi.p|Rhisto1|747668	gene_2800	mRNA_2800	protein_coding	1	2	3	124	0	0	0	0	0	0	0	0	0	59	0	1	0	30	3	0	0	0	0	0	0	0	0	0	2	35
jgi.p|Rhisto1|747682	gene_2815	mRNA_2815	protein_coding	1	0	1	64	0	0	0	0	0	0	0	1	0	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41
jgi.p|Rhisto1|747684	gene_2817	mRNA_2817	protein_coding	0	0	0	53	0	0	0	0	3	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
jgi.p|Rhisto1|747686	gene_2820	mRNA_2820	protein_coding	0	0	1	71	0	0	0	0	3	0	0	0	0	27	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	31
jgi.p|Rhisto1|747706	gene_2844	mRNA_2844	protein_coding	1	0	2	45	0	1	0	0	0	0	0	0	0	15	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	27
jgi.p|Rhisto1|747710	gene_2850	mRNA_2850	protein_coding	0	0	0	79	0	0	0	0	3	0	0	0	0	22	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	50
jgi.p|Rhisto1|747714	gene_2855	mRNA_2855	protein_coding	0	7	2	104	0	0	0	0	0	0	0	0	0	42	0	0	0	7	2	0	0	0	0	2	0	0	0	0	5	57
jgi.p|Rhisto1|747735	gene_2883	mRNA_2883	protein_coding	0	2	0	77	0	0	0	0	0	0	0	0	0	58	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	16
jgi.p|Rhisto1|747747	gene_2899	mRNA_2899	protein_coding	0	2	0	253	0	0	0	0	5	0	0	0	0	51	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	182
jgi.p|Rhisto1|747765	gene_2922	mRNA_2922	protein_coding	2	0	4	92	0	0	0	0	0	0	0	0	1	46	0	2	0	5	3	0	0	0	0	0	0	0	0	0	0	41
jgi.p|Rhisto1|747769	gene_2927	mRNA_2927	protein_coding	4	0	3	108	0	3	0	0	0	0	0	0	0	45	0	2	0	11	3	0	0	1	1	1	0	0	0	0	0	51
jgi.p|Rhisto1|747789	gene_2961	mRNA_2961	protein_coding	1	1	0	111	0	0	0	0	0	0	0	0	0	59	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	48
jgi.p|Rhisto1|747796	gene_2971	mRNA_2971	protein_coding	0	0	0	91	0	0	0	0	0	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	58
jgi.p|Rhisto1|747798	gene_2973	mRNA_2973	protein_coding	0	0	1	159	0	0	0	0	0	0	0	0	0	54	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	104
jgi.p|Rhisto1|747802	gene_2979	mRNA_2979	protein_coding	1	1	1	57	0	0	0	0	0	0	0	0	0	37	0	0	0	3	1	0	0	0	1	0	0	0	0	0	1	18
jgi.p|Rhisto1|747818	gene_3003	mRNA_3003	protein_coding	2	6	2	67	0	0	0	0	0	0	0	0	0	30	0	2	0	6	2	0	0	0	0	0	0	0	0	0	6	31
jgi.p|Rhisto1|747829	gene_3018	mRNA_3018	protein_coding	3	6	0	180	0	1	0	0	6	0	0	0	0	101	0	3	0	7	0	0	0	0	0	4	3	0	0	0	2	68
jgi.p|Rhisto1|747837	gene_3028	mRNA_3028	protein_coding	0	1	0	191	0	1	0	0	0	0	0	0	0	81	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	95
jgi.p|Rhisto1|747844	gene_3035	mRNA_3035	protein_coding	0	2	4	128	0	0	0	0	1	0	0	0	0	48	0	0	0	8	4	0	0	0	0	2	0	0	0	0	1	72
jgi.p|Rhisto1|747891	gene_3093	mRNA_3093	protein_coding	0	6	3	132	0	0	0	0	1	1	2	0	0	49	0	0	0	24	0	0	0	0	0	6	0	0	0	0	0	64
jgi.p|Rhisto1|747899	gene_3104	mRNA_3104	protein_coding	3	7	6	125	0	0	0	0	0	0	1	0	4	52	0	3	0	3	1	0	0	0	0	3	0	0	0	0	4	73
jgi.p|Rhisto1|747904	gene_3110	mRNA_3110	protein_coding	2	11	5	127	0	0	0	0	0	0	0	0	0	59	0	0	0	26	5	0	0	2	0	4	0	0	0	0	7	48
jgi.p|Rhisto1|747919	gene_3129	mRNA_3129	protein_coding	0	2	0	149	0	4	0	0	0	0	0	0	0	62	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	81
jgi.p|Rhisto1|747923	gene_3139	mRNA_3139	protein_coding	1	6	8	88	0	0	0	0	10	0	0	0	0	15	0	1	0	10	8	0	0	0	0	4	0	0	0	0	2	57
jgi.p|Rhisto1|747930	gene_3147	mRNA_3147	protein_coding	1	3	6	148	0	1	0	0	2	0	0	0	0	65	0	1	0	4	6	0	0	1	0	3	0	0	0	0	1	79
jgi.p|Rhisto1|747932	gene_3151	mRNA_3151	protein_coding	0	5	1	107	0	5	0	0	0	0	0	0	0	57	0	0	0	10	1	0	0	0	0	2	0	0	0	0	3	37
jgi.p|Rhisto1|747941	gene_3160	mRNA_3160	protein_coding	0	0	1	145	0	0	0	0	0	0	0	0	0	63	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	75
jgi.p|Rhisto1|747943	gene_3164	mRNA_3164	protein_coding	0	1	1	45	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	26
jgi.p|Rhisto1|747971	gene_3196	mRNA_3196	protein_coding	1	6	3	103	0	0	0	0	3	0	0	0	0	46	0	0	0	9	3	0	0	1	0	5	0	0	0	0	2	50
jgi.p|Rhisto1|747997	gene_3226	mRNA_3226	protein_coding	3	2	3	77	0	4	0	0	0	1	0	0	0	26	0	3	0	9	2	0	0	0	0	1	0	0	0	0	1	39
jgi.p|Rhisto1|748013	gene_3247	mRNA_3247	protein_coding	3	2	0	90	0	1	0	0	0	0	0	0	1	42	0	2	0	5	0	0	0	0	0	0	3	0	0	0	2	42
jgi.p|Rhisto1|748045	gene_3295	mRNA_3295	protein_coding	0	0	0	105	0	0	0	0	0	0	0	0	0	47	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	53
jgi.p|Rhisto1|748064	gene_3320	mRNA_3320	protein_coding	2	4	2	101	0	0	0	0	2	0	0	1	0	47	0	2	0	2	1	0	2	0	0	0	0	0	0	0	4	48
jgi.p|Rhisto1|748069	gene_3326	mRNA_3326	protein_coding	2	0	0	109	0	0	0	0	3	0	0	0	0	17	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	75
jgi.p|Rhisto1|748084	gene_3349	mRNA_3349	protein_coding	0	1	1	85	0	0	0	0	0	0	0	0	0	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	41
jgi.p|Rhisto1|748109	gene_3385	mRNA_3385	protein_coding	0	1	0	99	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51
jgi.p|Rhisto1|748112	gene_3389	mRNA_3389	protein_coding	0	4	4	113	0	0	0	0	3	0	0	0	0	46	0	0	0	8	4	0	0	0	0	1	0	0	0	0	3	57
jgi.p|Rhisto1|748118	gene_3397	mRNA_3397	protein_coding	0	0	0	102	0	0	0	0	0	0	0	0	0	46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	55
jgi.p|Rhisto1|748127	gene_3408	mRNA_3408	protein_coding	1	2	5	127	0	1	0	0	0	0	0	0	0	66	0	1	0	1	5	0	1	0	0	1	0	0	0	0	1	59
jgi.p|Rhisto1|748141	gene_3426	mRNA_3426	protein_coding	0	6	8	58	0	0	0	0	0	0	0	0	0	24	0	0	0	4	8	0	0	0	0	1	0	0	0	0	5	31
jgi.p|Rhisto1|748159	gene_3447	mRNA_3447	protein_coding	0	0	2	80	0	2	0	0	0	0	0	0	0	42	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	30
jgi.p|Rhisto1|748162	gene_3453	mRNA_3453	protein_coding	0	1	0	59	0	0	0	0	0	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	24
jgi.p|Rhisto1|748200	gene_3499	mRNA_3499	protein_coding	0	0	1	71	0	0	0	0	1	0	0	0	0	40	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	27
jgi.p|Rhisto1|748211	gene_3513	mRNA_3513	protein_coding	0	0	1	72	0	3	0	0	0	0	0	0	0	29	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	32
jgi.p|Rhisto1|748226	gene_3530	mRNA_3530	protein_coding	0	1	0	72	0	1	0	0	0	0	0	0	0	49	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	22
jgi.p|Rhisto1|748273	gene_3591	mRNA_3591	protein_coding	0	1	3	59	0	0	0	0	0	0	0	0	0	29	0	0	0	4	3	0	0	0	0	0	0	0	0	0	1	26
jgi.p|Rhisto1|748286	gene_3608	mRNA_3608	protein_coding	0	0	0	135	0	0	0	0	1	0	0	0	0	62	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	64
jgi.p|Rhisto1|748304	gene_3631	mRNA_3631	protein_coding	1	3	7	81	0	1	0	0	0	0	0	0	0	42	0	1	0	2	7	0	0	0	0	0	0	0	0	0	3	36
jgi.p|Rhisto1|748306	gene_3633	mRNA_3633	protein_coding	0	1	2	81	0	0	0	0	3	0	0	0	0	46	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	31
jgi.p|Rhisto1|748330	gene_3671	mRNA_3671	protein_coding	4	11	16	81	0	1	0	0	0	2	0	9	4	21	0	4	0	5	1	0	0	0	0	1	0	0	0	0	10	55
jgi.p|Rhisto1|748334	gene_3675	mRNA_3675	protein_coding	0	0	0	73	0	0	0	0	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24
jgi.p|Rhisto1|748335	gene_3677	mRNA_3677	protein_coding	0	2	3	91	0	0	0	0	0	0	0	0	0	27	0	0	0	16	3	0	0	0	0	0	0	0	0	0	2	48
jgi.p|Rhisto1|748340	gene_3682	mRNA_3682	protein_coding	1	6	0	88	0	0	0	0	0	0	0	0	0	43	0	0	0	15	0	0	0	1	0	6	0	0	0	0	1	36
jgi.p|Rhisto1|748359	gene_3704	mRNA_3704	protein_coding	0	1	1	92	0	5	0	0	2	0	0	0	0	37	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	45
jgi.p|Rhisto1|748395	gene_3755	mRNA_3755	protein_coding	0	4	1	118	0	0	0	0	0	0	0	0	0	53	0	0	0	27	1	0	0	0	0	3	0	0	0	0	1	41
jgi.p|Rhisto1|748413	gene_3776	mRNA_3776	protein_coding	0	2	3	109	0	0	0	0	0	0	0	0	0	46	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	62
jgi.p|Rhisto1|748416	gene_3780	mRNA_3780	protein_coding	1	5	11	94	0	0	0	0	0	0	0	0	1	31	0	0	0	16	10	0	0	0	0	3	1	0	0	0	4	48
jgi.p|Rhisto1|748418	gene_3782	mRNA_3782	protein_coding	2	2	1	68	0	0	0	0	0	0	0	0	0	41	0	2	0	7	1	0	0	0	0	1	0	0	0	0	1	21
jgi.p|Rhisto1|748430	gene_3800	mRNA_3800	protein_coding	0	1	0	156	0	0	0	0	1	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	80
jgi.p|Rhisto1|748475	gene_3856	mRNA_3856	protein_coding	0	0	1	130	0	0	0	0	0	0	0	0	0	72	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	50
jgi.p|Rhisto1|748500	gene_3893	mRNA_3893	protein_coding	0	4	1	103	0	2	0	0	3	0	0	0	0	46	0	0	0	7	1	0	2	0	0	2	0	0	0	0	2	43
jgi.p|Rhisto1|748501	gene_3894	mRNA_3894	protein_coding	1	0	0	96	0	4	0	0	0	0	0	0	0	43	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	47
jgi.p|Rhisto1|748530	gene_3930	mRNA_3930	protein_coding	0	0	1	56	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21
jgi.p|Rhisto1|748531	gene_3931	mRNA_3931	protein_coding	1	0	2	102	0	0	0	0	0	0	0	0	0	32	0	1	0	8	2	0	0	0	1	2	0	0	0	0	0	63
jgi.p|Rhisto1|748582	gene_3992	mRNA_3992	protein_coding	0	3	2	38	0	0	0	0	0	0	0	0	0	14	0	0	0	2	2	0	0	0	0	0	0	0	0	0	3	22
jgi.p|Rhisto1|748590	gene_4001	mRNA_4001	protein_coding	4	2	2	76	0	0	0	0	0	0	0	0	0	40	0	4	0	6	2	0	0	0	0	0	0	0	0	0	2	30
jgi.p|Rhisto1|748603	gene_4017	mRNA_4017	protein_coding	3	1	3	104	0	0	0	0	4	0	0	0	0	53	0	2	0	5	3	0	0	0	1	0	0	0	0	0	1	43
jgi.p|Rhisto1|748607	gene_4023	mRNA_4023	protein_coding	0	3	11	122	0	0	0	0	1	0	0	1	1	47	0	0	0	1	9	0	0	0	0	0	0	0	0	0	3	73
jgi.p|Rhisto1|748623	gene_4051	mRNA_4051	protein_coding	0	1	0	163	0	0	0	0	0	0	0	0	0	89	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	56
jgi.p|Rhisto1|748657	gene_4098	mRNA_4098	protein_coding	0	0	0	88	0	0	0	0	5	0	0	0	0	54	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	26
jgi.p|Rhisto1|748666	gene_4111	mRNA_4111	protein_coding	4	3	7	136	0	0	0	0	0	0	0	0	0	68	0	3	0	6	7	0	0	0	0	0	0	1	0	0	3	62
jgi.p|Rhisto1|748695	gene_4148	mRNA_4148	protein_coding	0	2	0	176	0	0	0	0	0	0	0	0	0	88	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	88
jgi.p|Rhisto1|748732	gene_4198	mRNA_4198	protein_coding	0	2	2	154	0	0	0	0	7	0	0	0	0	67	0	0	0	12	2	0	0	0	0	0	0	0	0	0	2	68
jgi.p|Rhisto1|748739	gene_4205	mRNA_4205	protein_coding	0	0	0	107	0	0	0	0	0	0	0	0	0	62	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	40
jgi.p|Rhisto1|748765	gene_4239	mRNA_4239	protein_coding	0	0	1	135	0	1	0	0	0	0	0	0	0	79	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	52
jgi.p|Rhisto1|748767	gene_4245	mRNA_4245	protein_coding	2	11	1	73	0	6	0	0	0	0	0	0	0	33	0	2	0	8	1	0	0	0	0	3	0	0	0	0	8	27
jgi.p|Rhisto1|748770	gene_4248	mRNA_4248	protein_coding	0	0	1	113	0	0	0	0	3	0	0	0	0	52	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	58
jgi.p|Rhisto1|748771	gene_4249	mRNA_4249	protein_coding	0	7	5	119	0	0	0	0	0	0	0	2	0	56	0	0	0	15	3	0	0	0	0	3	0	0	0	0	4	51
jgi.p|Rhisto1|748804	gene_4297	mRNA_4297	protein_coding	1	4	11	249	0	0	0	0	0	0	0	0	0	99	0	0	0	11	11	0	0	0	0	1	0	1	0	0	3	140
jgi.p|Rhisto1|748829	gene_4326	mRNA_4326	protein_coding	0	1	0	63	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26
jgi.p|Rhisto1|748831	gene_4328	mRNA_4328	protein_coding	0	2	1	78	0	0	0	0	0	0	0	0	0	32	0	0	0	9	1	0	0	0	0	0	0	0	0	0	2	37
jgi.p|Rhisto1|748837	gene_4335	mRNA_4335	protein_coding	0	2	4	92	0	0	0	0	0	0	0	0	0	27	0	0	0	6	4	0	0	0	0	0	0	0	0	0	2	59
jgi.p|Rhisto1|748838	gene_4336	mRNA_4336	protein_coding	0	2	2	92	0	0	0	0	0	0	0	0	0	59	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	29
jgi.p|Rhisto1|748847	gene_4348	mRNA_4348	protein_coding	0	7	1	171	0	0	0	0	2	0	0	1	0	90	0	0	0	11	0	0	0	0	0	6	0	0	0	0	1	74
jgi.p|Rhisto1|748881	gene_4388	mRNA_4388	protein_coding	0	4	0	102	0	0	0	0	0	0	0	0	0	58	0	0	0	7	0	0	0	0	0	3	0	0	0	0	1	40
jgi.p|Rhisto1|748913	gene_4431	mRNA_4431	protein_coding	0	1	0	55	0	0	0	0	0	0	0	0	0	31	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	20
jgi.p|Rhisto1|748967	gene_4512	mRNA_4512	protein_coding	1	1	1	51	0	0	0	0	2	0	0	0	0	28	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	20
jgi.p|Rhisto1|748971	gene_4516	mRNA_4516	protein_coding	4	5	11	72	0	2	0	0	0	0	0	0	0	29	0	3	0	12	11	0	0	0	0	2	0	1	0	0	3	31
jgi.p|Rhisto1|748985	gene_4533	mRNA_4533	protein_coding	2	16	7	109	0	0	1	0	1	0	0	0	0	31	0	2	0	5	7	0	0	0	0	1	0	0	0	0	14	73
jgi.p|Rhisto1|748997	gene_4554	mRNA_4554	protein_coding	0	4	1	115	0	4	0	0	0	0	0	0	0	72	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	39
jgi.p|Rhisto1|749133	gene_4740	mRNA_4740	protein_coding	4	4	1	69	0	0	0	0	0	0	1	0	0	33	0	3	0	3	1	0	0	0	0	0	4	0	0	0	4	33
jgi.p|Rhisto1|749147	gene_4763	mRNA_4763	protein_coding	0	5	1	92	0	0	0	0	0	0	0	0	0	45	0	0	0	2	1	0	0	0	0	0	0	0	0	0	5	45
jgi.p|Rhisto1|749192	gene_4828	mRNA_4828	protein_coding	1	2	5	87	0	0	0	0	0	0	0	0	0	36	0	0	0	6	5	0	0	0	0	0	0	1	0	0	2	45
jgi.p|Rhisto1|749207	gene_4846	mRNA_4846	protein_coding	0	3	5	66	0	0	0	0	0	0	0	0	0	32	0	0	0	2	5	0	0	0	0	1	0	0	0	0	2	33
jgi.p|Rhisto1|749242	gene_4899	mRNA_4899	protein_coding	0	0	1	126	0	0	0	0	0	0	0	0	0	77	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	46
jgi.p|Rhisto1|749243	gene_4900	mRNA_4900	protein_coding	0	1	1	148	0	4	0	0	0	0	0	0	0	86	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	54
jgi.p|Rhisto1|749275	gene_4943	mRNA_4943	protein_coding	0	0	0	53	0	0	0	0	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	35
jgi.p|Rhisto1|749276	gene_4944	mRNA_4944	protein_coding	0	0	0	51	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
jgi.p|Rhisto1|749279	gene_4947	mRNA_4947	protein_coding	0	0	0	53	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
jgi.p|Rhisto1|749293	gene_4965	mRNA_4965	protein_coding	1	5	0	114	0	0	0	0	0	0	0	0	0	50	0	0	0	15	0	0	0	1	0	3	0	0	0	0	2	53
jgi.p|Rhisto1|749316	gene_4995	mRNA_4995	protein_coding	1	3	6	109	0	3	0	0	0	0	0	0	0	66	0	1	0	9	6	0	0	0	0	0	0	0	0	0	3	31
jgi.p|Rhisto1|749325	gene_5004	mRNA_5004	protein_coding	0	0	0	125	0	7	0	0	3	0	0	0	0	46	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	66
jgi.p|Rhisto1|749392	gene_5087	mRNA_5087	protein_coding	2	1	1	98	0	1	0	0	0	0	0	0	0	61	0	0	0	5	1	0	0	2	0	0	0	0	0	0	1	33
jgi.p|Rhisto1|749395	gene_5090	mRNA_5090	protein_coding	0	2	1	106	0	0	0	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	65
jgi.p|Rhisto1|749410	gene_5108	mRNA_5108	protein_coding	3	1	4	72	0	0	0	0	0	1	1	0	0	29	0	3	0	4	2	0	0	0	0	1	0	0	0	0	0	40
jgi.p|Rhisto1|749420	gene_5120	mRNA_5120	protein_coding	0	1	1	114	0	0	0	0	0	0	1	0	0	73	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	40
jgi.p|Rhisto1|749429	gene_5131	mRNA_5131	protein_coding	2	8	15	113	0	0	0	0	0	0	2	6	3	41	0	2	0	0	4	0	0	0	0	0	0	0	0	0	8	72
jgi.p|Rhisto1|749448	gene_5161	mRNA_5161	protein_coding	0	0	0	76	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
jgi.p|Rhisto1|749462	gene_5176	mRNA_5176	protein_coding	0	5	1	55	0	0	0	0	1	0	0	0	0	16	0	0	0	7	1	0	0	0	0	3	0	0	0	0	2	34
jgi.p|Rhisto1|749488	gene_5208	mRNA_5208	protein_coding	1	0	3	62	0	0	0	0	0	0	0	0	0	42	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	16
jgi.p|Rhisto1|749532	gene_5263	mRNA_5263	protein_coding	0	1	0	96	0	3	0	0	0	0	0	0	0	40	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	50
jgi.p|Rhisto1|749580	gene_5327	mRNA_5327	protein_coding	1	0	0	59	0	0	0	0	0	0	0	0	0	27	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	26
jgi.p|Rhisto1|749604	gene_5358	mRNA_5358	protein_coding	0	0	1	113	0	0	0	0	0	0	0	0	0	72	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	38
jgi.p|Rhisto1|749639	gene_5413	mRNA_5413	protein_coding	2	5	1	84	0	1	0	0	0	0	0	0	0	43	0	2	0	12	1	0	0	0	0	0	0	0	0	0	5	28
jgi.p|Rhisto1|749657	gene_5438	mRNA_5438	protein_coding	0	2	2	71	0	0	0	0	0	0	0	0	0	23	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	44
jgi.p|Rhisto1|749681	gene_5469	mRNA_5469	protein_coding	1	3	2	104	0	0	0	0	0	0	0	0	0	50	0	0	0	9	2	0	0	0	1	0	0	0	0	0	3	46
jgi.p|Rhisto1|749686	gene_5476	mRNA_5476	protein_coding	0	3	1	66	0	1	0	0	0	0	0	0	0	48	0	0	0	3	1	0	0	0	0	1	0	0	0	0	2	15
jgi.p|Rhisto1|749757	gene_5568	mRNA_5568	protein_coding	0	3	0	98	0	0	0	0	0	0	0	0	0	42	0	0	0	3	0	0	0	0	0	2	0	0	0	0	1	55
jgi.p|Rhisto1|749764	gene_5581	mRNA_5581	protein_coding	2	1	2	118	0	0	0	0	0	0	0	0	0	52	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	66
jgi.p|Rhisto1|749774	gene_5595	mRNA_5595	protein_coding	0	2	0	188	0	3	0	0	2	0	0	0	0	103	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	80
